	gamma	___LP	___LS	_avgFF_LP	_avgFF_LS	_contextSim_LP	_contextSim_LS	_+_cos__LP	_+_cos__LS	_+_cosavgFF_LP	_+_cosavgFF_LS	_+_coscontextSim_LP	_+_coscontextSim_LS
0	0.5	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718
1	1.0	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718
2	5.0	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.597435897436	0.561538461538	0.548717948718	0.548717948718	0.548717948718	0.548717948718
3	10.0	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.817948717949	0.666666666667	0.553846153846	0.548717948718	0.551282051282	0.548717948718
4	20.0	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.548717948718	0.830769230769	0.766666666667	0.694871794872	0.548717948718	0.628205128205	0.551282051282
5	50.0	0.889743589744	0.774358974359	0.889743589744	0.561538461538	0.889743589744	0.55641025641	0.779487179487	0.712820512821	0.866666666667	0.65641025641	0.807692307692	0.576923076923
6	100.0	0.689743589744	0.710256410256	0.689743589744	0.897435897436	0.689743589744	0.858974358974	0.792307692308	0.741025641026	0.861538461538	0.887179487179	0.853846153846	0.787179487179
