	gamma	___LP	___LS	_avgFF_LP	_avgFF_LS	_contextSim_LP	_contextSim_LS	_+_cos__LP	_+_cos__LS	_+_cosavgFF_LP	_+_cosavgFF_LS	_+_coscontextSim_LP	_+_coscontextSim_LS
0	0.5	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422
1	1.0	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.578774617068	0.568927789934	0.578774617068	0.568927789934	0.578774617068	0.568927789934
2	5.0	0.518599562363	0.514223194748	0.518599562363	0.514223194748	0.518599562363	0.514223194748	0.887308533917	0.885120350109	0.887308533917	0.885120350109	0.887308533917	0.885120350109
3	10.0	0.843544857768	0.819474835886	0.843544857768	0.819474835886	0.843544857768	0.819474835886	0.874179431072	0.859956236324	0.874179431072	0.859956236324	0.874179431072	0.859956236324
4	20.0	0.854485776805	0.868708971554	0.854485776805	0.868708971554	0.854485776805	0.868708971554	0.865426695842	0.827133479212	0.865426695842	0.827133479212	0.865426695842	0.827133479212
5	50.0	0.847921225383	0.809628008753	0.847921225383	0.809628008753	0.847921225383	0.809628008753	0.863238512035	0.82932166302	0.863238512035	0.82932166302	0.863238512035	0.82932166302
6	100.0	0.843544857768	0.797592997812	0.843544857768	0.797592997812	0.843544857768	0.797592997812	0.862144420131	0.827133479212	0.862144420131	0.827133479212	0.862144420131	0.827133479212
