	gamma	___LP	___LS	_avgFF_LP	_avgFF_LS	_contextSim_LP	_contextSim_LS	_+_cos__LP	_+_cos__LS	_+_cosavgFF_LP	_+_cosavgFF_LS	_+_coscontextSim_LP	_+_coscontextSim_LS
0	0.5	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.513129102845	0.506564551422	0.51750547046
1	1.0	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.506564551422	0.551422319475	0.573304157549	0.560175054705	0.578774617068
2	5.0	0.621444201313	0.514223194748	0.621444201313	0.514223194748	0.621444201313	0.514223194748	0.881838074398	0.882932166302	0.831509846827	0.736323851204	0.826039387309	0.72647702407
3	10.0	0.844638949672	0.819474835886	0.844638949672	0.819474835886	0.844638949672	0.834792122538	0.873085339168	0.887308533917	0.855579868709	0.865426695842	0.843544857768	0.85010940919
4	20.0	0.851203501094	0.868708971554	0.851203501094	0.868708971554	0.851203501094	0.875273522976	0.855579868709	0.836980306346	0.821663019694	0.834792122538	0.834792122538	0.849015317287
5	50.0	0.846827133479	0.809628008753	0.846827133479	0.809628008753	0.846827133479	0.818380743982	0.835886214442	0.818380743982	0.817286652079	0.816192560175	0.817286652079	0.81181619256
6	100.0	0.842450765864	0.797592997812	0.842450765864	0.797592997812	0.842450765864	0.810722100656	0.832603938731	0.810722100656	0.812910284464	0.812910284464	0.810722100656	0.795404814004
