	gamma	___LP	___LS	_avgFF_LP	_avgFF_LS	_contextSim_LP	_contextSim_LS	_+_cos__LP	_+_cos__LS	_+_cosavgFF_LP	_+_cosavgFF_LS	_+_coscontextSim_LP	_+_coscontextSim_LS
0	0.5	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.579310344828	0.589655172414	0.579310344828	0.596551724138
1	1.0	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.524137931034	0.637931034483	0.637931034483	0.637931034483	0.634482758621
2	5.0	0.524137931034	0.527586206897	0.537931034483	0.534482758621	0.531034482759	0.524137931034	0.886206896552	0.865517241379	0.820689655172	0.8	0.81724137931	0.793103448276
3	10.0	0.862068965517	0.620689655172	0.862068965517	0.610344827586	0.862068965517	0.61724137931	0.879310344828	0.844827586207	0.855172413793	0.862068965517	0.855172413793	0.855172413793
4	20.0	0.855172413793	0.862068965517	0.855172413793	0.851724137931	0.855172413793	0.855172413793	0.844827586207	0.824137931034	0.831034482759	0.872413793103	0.834482758621	0.855172413793
5	50.0	0.844827586207	0.868965517241	0.844827586207	0.841379310345	0.844827586207	0.844827586207	0.837931034483	0.827586206897	0.81724137931	0.820689655172	0.813793103448	0.813793103448
6	100.0	0.841379310345	0.872413793103	0.841379310345	0.837931034483	0.841379310345	0.841379310345	0.837931034483	0.81724137931	0.81724137931	0.820689655172	0.813793103448	0.813793103448
